id,first_name,name,nationality,club_name,position1,position2,position3,tm_url
,Jacopo,Petriccione,it,Lecce,C,,,https://www.transfermarkt.com/jacopo-petriccione/profil/spieler/218067
,Panagiotis,Tachtsidis,gr,Lecce,M,,,https://www.transfermarkt.com/panagiotis-tachtsidis/profil/spieler/62415
,Antonin,Barak,cz,Lecce,T,,,https://www.transfermarkt.com/antonin-barak/profil/spieler/272261
,Zan,Majer,si,Lecce,C,T,,https://www.transfermarkt.com/zan-majer/profil/spieler/180805
,Alessandro,Deiola,it,Lecce,C,,,https://www.transfermarkt.com/alessandro-deiola/profil/spieler/235931
,Riccardo,Saponara,it,Lecce,T,,,https://www.transfermarkt.com/riccardo-saponara/profil/spieler/88909
,Diego,Farias,br,Lecce,A,,,https://www.transfermarkt.com/diego-farias/profil/spieler/83877
,Khouma,Babacar,sn,Lecce,Pc,,,https://www.transfermarkt.com/khouma-babacar/profil/spieler/124902
238,Ismael,Bennacer,dz,Milan,M,C,,https://www.transfermarkt.com/ismael-bennacer/profil/spieler/351816
143,Giacomo,Bonaventura,it,Milan,C,W,T,https://www.transfermarkt.com/giacomo-bonaventura/profil/spieler/57280
59,Davide,Calabria,it,Milan,Dd,E,,https://www.transfermarkt.com/davide-calabria/profil/spieler/262523
94,Hakan,Calhanoglu,tr,Milan,T,,,https://www.transfermarkt.com/hakan-calhanoglu/profil/spieler/126414
44,Samu,Castillejo,es,Milan,W,A,,https://www.transfermarkt.com/samu-castillejo/profil/spieler/195171
262,Andrea,Conti,it,Milan,Dd,E,,https://www.transfermarkt.com/andrea-conti/profil/spieler/111227
1,Gianluigi,Donnarumma,it,Milan,Por,,,https://www.transfermarkt.com/gianluigi-donnarumma/profil/spieler/315858
131,Leo,Duarte,br,Milan,Dc,,,https://www.transfermarkt.com/leo-duarte/profil/spieler/312678
209,Theo,Hernandez,fr,Milan,Ds,E,,https://www.transfermarkt.com/theo-hernandez/profil/spieler/339808
269,Zlatan,Ibrahimovic,se,Milan,Pc,,,https://www.transfermarkt.com/zlatan-ibrahimovic/profil/spieler/3455
65,Franck,Kessie,ci,Milan,C,,,https://www.transfermarkt.com/franck-kessie/profil/spieler/294808
134,Simon,Kjaer,dk,Milan,Dc,,,https://www.transfermarkt.com/simon-kjaer/profil/spieler/48859
68,Rade,Krunic,ba,Milan,C,T,,https://www.transfermarkt.com/rade-krunic/profil/spieler/259953
247,Rafael,Leao,pt,Milan,Pc,,,https://www.transfermarkt.com/rafael-leao/profil/spieler/357164
294,Daniel,Maldini,it,Milan,T,A,,https://www.transfermarkt.com/daniel-maldini/profil/spieler/539134
132,Mateo,Musacchio,ar,Milan,Dc,,,https://www.transfermarkt.com/mateo-musacchio/profil/spieler/45653
117,Lucas,Paqueta,br,Milan,T,,,https://www.transfermarkt.com/lucas-paqueta/profil/spieler/444523
172,Ante,Rebic,hr,Milan,A,,,https://www.transfermarkt.com/ante-rebic/profil/spieler/187587
203,Alessio,Romagnoli,it,Milan,Dc,,,https://www.transfermarkt.com/alessio-romagnoli/profil/spieler/197747
,Asmir,Begovic,ba,Milan,Por,,,https://www.transfermarkt.com/asmir-begovic/profil/spieler/33873
,Antonio,Donnarumma,it,Milan,Por,,,https://www.transfermarkt.com/antonio-donnarumma/profil/spieler/88685
,Matteo,Gabbia,it,Milan,Dc,,,https://www.transfermarkt.com/matteo-gabbia/profil/spieler/323167
,Lucas,Biglia,ar,Milan,M,C,,https://www.transfermarkt.com/lucas-biglia/profil/spieler/26721
,Alexis,Saelemaekers,be,Milan,E,W,,https://www.transfermarkt.com/alexis-saelemaekers/profil/spieler/381950
,Diego,Laxalt,uy,Milan,E,,,https://www.transfermarkt.com/diego-laxalt/profil/spieler/230552
61,,Allan,br,Napoli,M,C,,https://www.transfermarkt.com/allan/profil/spieler/126422
93,Jose,Callejon,es,Napoli,W,,,https://www.transfermarkt.com/jose-callejon/profil/spieler/61253
261,Diego,Demme,de,Napoli,M,,,https://www.transfermarkt.com/diego-demme/profil/spieler/82070
135,Giovanni,Di Lorenzo,it,Napoli,Dd,E,,https://www.transfermarkt.com/giovanni-di-lorenzo/profil/spieler/169880
39,Eljif,Elmas,mk,Napoli,C,T,,https://www.transfermarkt.com/eljif-elmas/profil/spieler/400489
109,Faouzi,Ghoulam,dz,Napoli,Ds,E,,https://www.transfermarkt.com/faouzi-ghoulam/profil/spieler/126656
33,Elseid,Hysaj,al,Napoli,Dd,Ds,E,https://www.transfermarkt.com/elseid-hysaj/profil/spieler/200056
245,Lorenzo,Insigne,it,Napoli,A,,,https://www.transfermarkt.com/lorenzo-insigne/profil/spieler/133964
154,Kalidou,Koulibaly,sn,Napoli,Dc,,,https://www.transfermarkt.com/kalidou-koulibaly/profil/spieler/93128
50,Fernando,Llorente,es,Napoli,Pc,,,https://www.transfermarkt.com/fernando-llorente/profil/spieler/35564
260,Stanislav,Lobotka,sk,Napoli,M,C,,https://www.transfermarkt.com/stanislav-lobotka/profil/spieler/192735
244,Hirving,Lozano,mx,Napoli,A,,,https://www.transfermarkt.com/hirving-lozano/profil/spieler/316889
231,Sebastiano,Luperto,it,Napoli,Dc,Ds,,https://www.transfermarkt.com/sebastiano-luperto/profil/spieler/278531
230,Konstantinos,Manolas,gr,Napoli,Dc,,,https://www.transfermarkt.com/konstantinos-manolas/profil/spieler/104752
126,Alex,Meret,it,Napoli,Por,,,https://www.transfermarkt.com/alex-meret/profil/spieler/240414
246,Dries,Mertens,be,Napoli,Pc,,,https://www.transfermarkt.com/dries-mertens/profil/spieler/56416
49,Arkadiusz,Milik,pl,Napoli,Pc,,,https://www.transfermarkt.com/arkadiusz-milik/profil/spieler/191891
27,David,Ospina,co,Napoli,Por,,,https://www.transfermarkt.com/david-ospina/profil/spieler/73396
123,Matteo,Politano,it,Napoli,W,A,,https://www.transfermarkt.com/matteo-politano/profil/spieler/165895
41,Fabian,Ruiz,es,Napoli,C,T,,https://www.transfermarkt.com/fabian-ruiz/profil/spieler/350219
242,Piotr,Zielinski,pl,Napoli,C,T,,https://www.transfermarkt.com/piotr-zielinski/profil/spieler/181136
,Orestis,Karnezis,gr,Napoli,Por,,,https://www.transfermarkt.com/orestis-karnezis/profil/spieler/16408
,Nikola,Maksimovic,rs,Napoli,Dd,Dc,,https://www.transfermarkt.com/nikola-maksimovic/profil/spieler/124715
,,Mario Rui,pt,Napoli,Ds,E,,https://www.transfermarkt.com/mario-rui/profil/spieler/87884
,Kevin,Malcuit,fr,Napoli,Dd,E,,https://www.transfermarkt.com/kevin-malcuit/profil/spieler/126711
,Amin,Younes,de,Napoli,W,A,,https://www.transfermarkt.com/amin-younes/profil/spieler/96167
53,Bruno,Alves,pt,Parma,Dc,,,https://www.transfermarkt.com/bruno-alves/profil/spieler/13121
222,Gianluca,Caprari,it,Parma,A,,,https://www.transfermarkt.com/gianluca-caprari/profil/spieler/146752
259,Simone,Colombi,it,Parma,Por,,,https://www.transfermarkt.com/simone-colombi/profil/spieler/57285
258,Andreas,Cornelius,dk,Parma,Pc,,,https://www.transfermarkt.com/andreas-cornelius/profil/spieler/203412
159,Matteo,Darmian,it,Parma,Dd,Ds,E,https://www.transfermarkt.com/matteo-darmian/profil/spieler/54906
6,Riccardo,Gagliolo,se,Parma,Dc,Ds,,https://www.transfermarkt.com/riccardo-gagliolo/profil/spieler/240786
220,,Gervinho,ci,Parma,A,,,https://www.transfermarkt.com/gervinho/profil/spieler/33481
295,,Hernani,br,Parma,M,C,,https://www.transfermarkt.com/hernani/profil/spieler/181768
207,Simone,Iacoponi,it,Parma,Dc,Dd,,https://www.transfermarkt.com/simone-iacoponi/profil/spieler/59699
24,Roberto,Inglese,it,Parma,Pc,,,https://www.transfermarkt.com/roberto-inglese/profil/spieler/159337
213,Juraj,Kucka,sk,Parma,M,C,,https://www.transfermarkt.com/juraj-kucka/profil/spieler/74943
116,Dejan,Kulusevski,se,Parma,C,T,,https://www.transfermarkt.com/dejan-kulusevski/profil/spieler/431755
19,Jasmin,Kurtic,si,Parma,C,T,,https://www.transfermarkt.com/jasmin-kurtic/profil/spieler/85825
152,Ionut,Radu,ro,Parma,Por,,,https://www.transfermarkt.com/ionut-radu/profil/spieler/303657
252,Matteo,Scozzarella,it,Parma,M,C,,https://www.transfermarkt.com/matteo-scozzarella/profil/spieler/85208
52,Luigi,Sepe,it,Parma,Por,,,https://www.transfermarkt.com/luigi-sepe/profil/spieler/99254
,Kastriot,Dermaku,al,Parma,Dc,,,https://www.transfermarkt.com/kastriot-dermaku/profil/spieler/163647
,Vasco,Regini,it,Parma,Dc,Ds,E,https://www.transfermarkt.com/vasco-regini/profil/spieler/72274
,Giuseppe,Pezzella,it,Parma,Ds,E,,https://www.transfermarkt.com/giuseppe-pezzella/profil/spieler/336960
,Vincent,Laurini,fr,Parma,Dd,E,,https://www.transfermarkt.com/vincent-laurini/profil/spieler/94936
,Gaston,Brugman,uy,Parma,M,C,,https://www.transfermarkt.com/gaston-brugman/profil/spieler/131109
,Alberto,Grassi,it,Parma,C,,,https://www.transfermarkt.com/alberto-grassi/profil/spieler/197473
,Antonino,Barilla,it,Parma,C,,,https://www.transfermarkt.com/antonino-barilla/profil/spieler/39828
,Yann,Karamoh,fr,Parma,A,,,https://www.transfermarkt.com/yann-karamoh/profil/spieler/324804
,Mattia,Sprocati,it,Parma,W,A,,https://www.transfermarkt.com/mattia-sprocati/profil/spieler/199274
,Luca,Siligardi,it,Parma,W,,,https://www.transfermarkt.com/luca-siligardi/profil/spieler/86079
,Andrea,Adorante,it,Parma,Pc,,,https://www.transfermarkt.com/andrea-adorante/profil/spieler/364206
16,Bryan,Cristante,it,Roma,C,,,https://www.transfermarkt.com/bryan-cristante/profil/spieler/199248
64,Amadou,Diawara,gn,Roma,M,C,,https://www.transfermarkt.com/amadou-diawara/profil/spieler/355501
149,Edin,Dzeko,ba,Roma,Pc,,,https://www.transfermarkt.com/edin-dzeko/profil/spieler/28396
180,Federico,Fazio,ar,Roma,Dc,,,https://www.transfermarkt.com/federico-fazio/profil/spieler/45314
145,Justin,Kluivert,nl,Roma,W,,,https://www.transfermarkt.com/justin-kluivert/profil/spieler/330659
110,Aleksandar,Kolarov,rs,Roma,Ds,E,,https://www.transfermarkt.com/aleksandar-kolarov/profil/spieler/46156
201,Pau,Lopez,es,Roma,Por,,,https://www.transfermarkt.com/pau-lopez/profil/spieler/286415
4,Gianluca,Mancini,it,Roma,Dc,,,https://www.transfermarkt.com/gianluca-mancini/profil/spieler/256448
195,Henrikh,Mkhitaryan,am,Roma,T,A,,https://www.transfermarkt.com/henrikh-mkhitaryan/profil/spieler/55735
67,Lorenzo,Pellegrini,it,Roma,C,T,,https://www.transfermarkt.com/lorenzo-pellegrini/profil/spieler/286297
133,Chris,Smalling,gb-eng,Roma,Dc,,,https://www.transfermarkt.com/chris-smalling/profil/spieler/103427
210,Leonardo,Spinazzola,it,Roma,Ds,E,,https://www.transfermarkt.com/leonardo-spinazzola/profil/spieler/118689
71,Cengiz,Under,tr,Roma,W,A,,https://www.transfermarkt.com/cengiz-under/profil/spieler/341647
15,Jordan,Veretout,fr,Roma,C,,,https://www.transfermarkt.com/jordan-veretout/profil/spieler/164771
118,Nicolo,Zaniolo,it,Roma,T,,,https://www.transfermarkt.com/nicolo-zaniolo/profil/spieler/392085
34,Davide,Zappacosta,it,Roma,Dd,E,,https://www.transfermarkt.com/davide-zappacosta/profil/spieler/173859
,Antonio,Mirante,it,Roma,Por,,,https://www.transfermarkt.com/antonio-mirante/profil/spieler/22141
,Daniel,Fuzato,br,Roma,Por,,,https://www.transfermarkt.com/daniel-fuzato/profil/spieler/438682
,,Juan Jesus,br,Roma,Dc,Ds,,https://www.transfermarkt.com/juan-jesus/profil/spieler/121985
,Mert,Cetin,tr,Roma,Dc,,,https://www.transfermarkt.com/mert-cetin/profil/spieler/391498
,Roger,Ibanez,br,Roma,Dc,,,https://www.transfermarkt.com/roger-ibanez/profil/spieler/524481
,Davide,Santon,it,Roma,Dd,Ds,E,https://www.transfermarkt.com/davide-santon/profil/spieler/84344
,Bruno,Peres,br,Roma,Dd,E,,https://www.transfermarkt.com/bruno-peres/profil/spieler/148751
,Gonzalo,Villar,es,Roma,C,,,https://www.transfermarkt.com/gonzalo-villar/profil/spieler/398163
,Javier,Pastore,ar,Roma,T,,,https://www.transfermarkt.com/javier-pastore/profil/spieler/55215
,Diego,Perotti,ar,Roma,W,,,https://www.transfermarkt.com/diego-perotti/profil/spieler/54984
,Carles,Perez,es,Roma,A,,,https://www.transfermarkt.com/carles-perez/profil/spieler/282810
,Nikola,Kalinic,hr,Roma,Pc,,,https://www.transfermarkt.com/nikola-kalinic/profil/spieler/36371
2,Emil,Audero,it,Sampdoria,Por,,,https://www.transfermarkt.com/emil-audero/profil/spieler/256339
105,Omar,Colley,gm,Sampdoria,Dc,,,https://www.transfermarkt.com/omar-colley/profil/spieler/174733
139,Albin,Ekdal,se,Sampdoria,M,C,,https://www.transfermarkt.com/albin-ekdal/profil/spieler/49275
253,Manolo,Gabbiadini,it,Sampdoria,A,,,https://www.transfermarkt.com/manolo-gabbiadini/profil/spieler/112343
223,Fabio,Quagliarella,it,Sampdoria,Pc,,,https://www.transfermarkt.com/fabio-quagliarella/profil/spieler/22328
243,Gaston,Ramirez,uy,Sampdoria,T,,,https://www.transfermarkt.com/gaston-ramirez/profil/spieler/123742
237,Ronaldo,Vieira,gb-eng,Sampdoria,M,C,,https://www.transfermarkt.com/ronaldo-vieira/profil/spieler/434676
256,Maya,Yoshida,jp,Sampdoria,Dc,,,https://www.transfermarkt.com/maya-yoshida/profil/spieler/81789
,Andrea,Seculin,it,Sampdoria,Por,,,https://www.transfermarkt.com/andrea-seculin/profil/spieler/85380
,Wladimiro,Falcone,it,Sampdoria,Por,,,https://www.transfermarkt.com/wladimiro-falcone/profil/spieler/238537
,Julian,Chabot,de,Sampdoria,Dc,,,https://www.transfermarkt.com/julian-chabot/profil/spieler/303219
,Lorenzo,Tonelli,it,Sampdoria,Dc,,,https://www.transfermarkt.com/lorenzo-tonelli/profil/spieler/111347
,Alex,Ferrari,it,Sampdoria,Dc,Dd,,https://www.transfermarkt.com/alex-ferrari/profil/spieler/197491
,Nicola,Murru,it,Sampdoria,Ds,E,,https://www.transfermarkt.com/nicola-murru/profil/spieler/171399
,Tommaso,Augello,it,Sampdoria,Ds,E,,https://www.transfermarkt.com/tommaso-augello/profil/spieler/284595
,Bartosz,Bereszynski,pl,Sampdoria,Dd,E,,https://www.transfermarkt.com/bartosz-bereszynski/profil/spieler/144143
,Fabio,Depaoli,it,Sampdoria,Dd,E,,https://www.transfermarkt.com/fabio-depaoli/profil/spieler/324282
,Karol,Linetty,pl,Sampdoria,C,,,https://www.transfermarkt.com/karol-linetty/profil/spieler/225873
,Jakub,Jankto,cz,Sampdoria,C,,,https://www.transfermarkt.com/jakub-jankto/profil/spieler/319160
,Andrea,Bertolacci,it,Sampdoria,C,,,https://www.transfermarkt.com/andrea-bertolacci/profil/spieler/99227
,Morten,Thorsby,no,Sampdoria,C,,,https://www.transfermarkt.com/morten-thorsby/profil/spieler/226524
,Mehdi,Leris,fr,Sampdoria,C,W,,https://www.transfermarkt.com/mehdi-leris/profil/spieler/348601
,Edgar,Barreto,py,Sampdoria,M,C,,https://www.transfermarkt.com/edgar-barreto/profil/spieler/16120
,Gonzalo,Maroni,ar,Sampdoria,T,,,https://www.transfermarkt.com/gonzalo-maroni/profil/spieler/441385
,Antonino,La Gumina,it,Sampdoria,Pc,,,https://www.transfermarkt.com/antonino-la-gumina/profil/spieler/287876
,Federico,Bonazzoli,it,Sampdoria,Pc,,,https://www.transfermarkt.com/federico-bonazzoli/profil/spieler/241527
97,Domenico,Berardi,it,Sassuolo,A,,,https://www.transfermarkt.com/domenico-berardi/profil/spieler/177843
122,Jeremie,Boga,ci,Sassuolo,W,A,,https://www.transfermarkt.com/jeremie-boga/profil/spieler/216569
198,Francesco,Caputo,it,Sassuolo,Pc,,,https://www.transfermarkt.com/francesco-caputo/profil/spieler/84765
76,Andrea,Consigli,it,Sassuolo,Por,,,https://www.transfermarkt.com/andrea-consigli/profil/spieler/35865
273,Filip,Djuricic,rs,Sassuolo,T,,,https://www.transfermarkt.com/filip-djuricic/profil/spieler/94307
79,Gian Marco,Ferrari,it,Sassuolo,Dc,,,https://www.transfermarkt.com/gian-marco-ferrari/profil/spieler/277167
279,Georgios,Kyriakopoulos,gr,Sassuolo,Ds,E,,https://www.transfermarkt.com/georgios-kyriakopoulos/profil/spieler/311178
163,Manuel,Locatelli,it,Sassuolo,M,C,,https://www.transfermarkt.com/manuel-locatelli/profil/spieler/265088
80,,Marlon,br,Sassuolo,Dc,,,https://www.transfermarkt.com/marlon/profil/spieler/273236
30,Mert,Muldur,tr,Sassuolo,Dc,Dd,,https://www.transfermarkt.com/mert-muldur/profil/spieler/353922
13,Pedro,Obiang,gq,Sassuolo,M,C,,https://www.transfermarkt.com/pedro-obiang/profil/spieler/101213
81,Federico,Peluso,it,Sassuolo,Dc,Ds,,https://www.transfermarkt.com/federico-peluso/profil/spieler/21763
84,,Rogerio,br,Sassuolo,Ds,E,,https://www.transfermarkt.com/rogerio/profil/spieler/401527
85,Jeremy,Toljan,de,Sassuolo,Dd,Ds,E,https://www.transfermarkt.com/jeremy-toljan/profil/spieler/129674
168,Hamed Junior,Traore,ci,Sassuolo,C,T,,https://www.transfermarkt.com/hamed-junior-traore/profil/spieler/391065
,Alessandro,Russo,it,Sassuolo,Por,,,https://www.transfermarkt.com/alessandro-russo/profil/spieler/481344
,Gianluca,Pegolo,it,Sassuolo,Por,,,https://www.transfermarkt.com/gianluca-pegolo/profil/spieler/21872
,Filippo,Romagna,it,Sassuolo,Dc,,,https://www.transfermarkt.com/filippo-romagna/profil/spieler/256678
,Vlad,Chiriches,ro,Sassuolo,Dc,,,https://www.transfermarkt.com/vlad-chiriches/profil/spieler/123261
,Giangiacomo,Magnani,it,Sassuolo,Dc,,,https://www.transfermarkt.com/giangiacomo-magnani/profil/spieler/310458
,Alessandro,Tripaldelli,it,Sassuolo,Ds,E,,https://www.transfermarkt.com/alessandro-tripaldelli/profil/spieler/357176
,Francesco,Magnanelli,it,Sassuolo,M,,,https://www.transfermarkt.com/francesco-magnanelli/profil/spieler/7093
,Mehdi,Bourabia,ma,Sassuolo,C,,,https://www.transfermarkt.com/mehdi-bourabia/profil/spieler/131731
,Lukas,Haraslin,sk,Sassuolo,A,,,https://www.transfermarkt.com/lukas-haraslin/profil/spieler/239941
,Gregoire,Defrel,mq,Sassuolo,A,,,https://www.transfermarkt.com/gregoire-defrel/profil/spieler/163222
,Giacomo,Raspadori,it,Sassuolo,Pc,,,https://www.transfermarkt.com/giacomo-raspadori/profil/spieler/405885
202,Etrit,Berisha,al,SPAL,Por,,,https://www.transfermarkt.com/etrit-berisha/profil/spieler/77825
29,Kevin,Bonifazi,it,SPAL,Dc,,,https://www.transfermarkt.com/kevin-bonifazi/profil/spieler/247377
18,Lucas,Castro,ar,SPAL,C,T,,https://www.transfermarkt.com/lucas-castro/profil/spieler/105892
192,Bryan,Dabo,bf,SPAL,M,C,,https://www.transfermarkt.com/bryan-dabo/profil/spieler/149446
121,Federico,Di Francesco,it,SPAL,W,,,https://www.transfermarkt.com/federico-di-francesco/profil/spieler/38607
239,Simone,Missiroli,it,SPAL,M,C,,https://www.transfermarkt.com/simone-missiroli/profil/spieler/35747
124,Andrea,Petagna,it,SPAL,Pc,,,https://www.transfermarkt.com/andrea-petagna/profil/spieler/199258
264,Gabriel,Strefezza,br,SPAL,E,W,,https://www.transfermarkt.com/gabriel-strefezza/profil/spieler/457673
,Karlo,Letica,hr,SPAL,Por,,,https://www.transfermarkt.com/karlo-letica/profil/spieler/318707
,Demba,Thiam,sn,SPAL,Por,,,https://www.transfermarkt.com/demba-thiam/profil/spieler/435406
,Francesco,Vicari,it,SPAL,Dc,,,https://www.transfermarkt.com/francesco-vicari/profil/spieler/240158
,Ervin,Zukanovic,ba,SPAL,Dc,Ds,,https://www.transfermarkt.com/ervin-zukanovic/profil/spieler/44059
,Thiago,Cionek,pl,SPAL,Dc,,,https://www.transfermarkt.com/thiago-cionek/profil/spieler/79510
,Nenad,Tomovic,rs,SPAL,Dc,Dd,,https://www.transfermarkt.com/nenad-tomovi%C4%87/profil/spieler/47085
,Bartosz,Salamon,pl,SPAL,Dc,,,https://www.transfermarkt.com/bartosz-salamon/profil/spieler/71019
,Belo,Felipe,br,SPAL,Dc,,,https://www.transfermarkt.com/felipe/profil/spieler/17127
,Arkadiusz,Reca,pl,SPAL,Ds,E,,https://www.transfermarkt.com/arkadiusz-reca/profil/spieler/268178
,Mirko,Valdifiori,it,SPAL,C,,,https://www.transfermarkt.com/mirko-valdifiori/profil/spieler/84903
,Jacopo,Sala,it,SPAL,Dd,E,,https://www.transfermarkt.com/jacopo-sala/profil/spieler/96806
,Alessandro,Murgia,it,SPAL,M,C,,https://www.transfermarkt.com/alessandro-murgia/profil/spieler/289061
,Mattia,Valoti,it,SPAL,C,T,,https://www.transfermarkt.com/mattia-valoti/profil/spieler/167741
,Georgi,Tunjov,ee,SPAL,C,T,,https://www.transfermarkt.com/georgi-tunjov/profil/spieler/363610
,Marco,D'Alessandro,it,SPAL,E,,,https://www.transfermarkt.com/marco-dalessandro/profil/spieler/99232
,Mohamed,Fares,dz,SPAL,E,,,https://www.transfermarkt.com/mohamed-fares/profil/spieler/287700
,Alberto,Cerri,it,SPAL,Pc,,,https://www.transfermarkt.com/alberto-cerri/profil/spieler/197751
,Sergio,Floccari,it,SPAL,Pc,,,https://www.transfermarkt.com/sergio-floccari/profil/spieler/30638
136,Cristian,Ansaldi,ar,Torino,E,,,https://www.transfermarkt.com/cristian-ansaldi/profil/spieler/55854
17,Daniele,Baselli,it,Torino,C,T,,https://www.transfermarkt.com/daniele-baselli/profil/spieler/134883
200,Andrea,Belotti,it,Torino,Pc,,,https://www.transfermarkt.com/andrea-belotti/profil/spieler/167727
92,Alex,Berenguer,es,Torino,W,,,https://www.transfermarkt.com/alex-berenguer/profil/spieler/338425
86,Lorenzo,De Silvestri,it,Torino,Dd,E,,https://www.transfermarkt.com/lorenzo-de-silvestri/profil/spieler/33571
234,Armando,Izzo,it,Torino,Dc,Dd,,https://www.transfermarkt.com/armando-izzo/profil/spieler/32113
89,Soualiho,Meite,fr,Torino,M,C,,https://www.transfermarkt.com/soualiho-meite/profil/spieler/164913
179,Nicolas,Nkoulou,cm,Torino,Dc,,,https://www.transfermarkt.com/nicolas-nkoulou/profil/spieler/60577
189,Tomas,Rincon,ve,Torino,M,,,https://www.transfermarkt.com/tomas-rincon/profil/spieler/75942
51,Salvatore,Sirigu,it,Torino,Por,,,https://www.transfermarkt.com/salvatore-sirigu/profil/spieler/25508
22,Simone,Verdi,it,Torino,W,A,,https://www.transfermarkt.com/simone-verdi/profil/spieler/130360
48,Simone,Zaza,it,Torino,Pc,,,https://www.transfermarkt.com/simone-zaza/profil/spieler/96828
,Samir,Ujkani,xk,Torino,Por,,,https://www.transfermarkt.com/samir-ujkani/profil/spieler/42744
,Antonio,Rosati,it,Torino,Por,,,https://www.transfermarkt.com/antonio-rosati/profil/spieler/6442
,,Lyanco,br,Torino,Dc,,,https://www.transfermarkt.com/lyanco/profil/spieler/379807
,,Bremer,br,Torino,Dc,,,https://www.transfermarkt.com/bremer/profil/spieler/516716
,Koffi,Djidji,ci,Torino,Dc,Ds,,https://www.transfermarkt.com/koffi-djidji/profil/spieler/183031
,Wilfried Stephane,Singo,ci,Torino,Dc,Dd,E,https://www.transfermarkt.com/wilfried-stephane-singo/profil/spieler/648779
,Ola,Aina,ng,Torino,E,,,https://www.transfermarkt.com/ola-aina/profil/spieler/236490
,Sasa,Lukic,rs,Torino,C,,,https://www.transfermarkt.com/sasa-lukic/profil/spieler/245056
,Simone,Edera,it,Torino,A,,,https://www.transfermarkt.com/simone-edera/profil/spieler/340070
,Vincenzo,Millico,it,Torino,A,,,https://www.transfermarkt.com/vincenzo-millico/profil/spieler/390159
170,Rodrigo,De Paul,ar,Udinese,T,A,,https://www.transfermarkt.com/rodrigo-de-paul/profil/spieler/255901
236,Seko,Fofana,ci,Udinese,M,C,,https://www.transfermarkt.com/seko-fofana/profil/spieler/182893
158,Jens Stryger,Larsen,dk,Udinese,Dc,Dd,E,https://www.transfermarkt.com/jens-stryger-larsen/profil/spieler/69646
148,Kevin,Lasagna,it,Udinese,Pc,,,https://www.transfermarkt.com/kevin-lasagna/profil/spieler/131951
88,Rolando,Mandragora,it,Udinese,M,C,,https://www.transfermarkt.com/rolando-mandragora/profil/spieler/308279
127,Juan,Musso,ar,Udinese,Por,,,https://www.transfermarkt.com/juan-musso/profil/spieler/242359
248,Ilija,Nestorovski,mk,Udinese,Pc,,,https://www.transfermarkt.com/ilija-nestorovski/profil/spieler/54581
296,Bram,Nuytinck,nl,Udinese,Dc,,,https://www.transfermarkt.com/bram-nuytinck/profil/spieler/104597
224,Stefano,Okaka,it,Udinese,Pc,,,https://www.transfermarkt.com/stefano-okaka/profil/spieler/35249
107,,Rodrigo Becao,br,Udinese,Dc,,,https://www.transfermarkt.com/rodrigo-becao/profil/spieler/410158
55,,Samir,br,Udinese,Dc,Ds,,https://www.transfermarkt.com/samir/profil/spieler/255744
291,Ken,Sema,se,Udinese,E,,,https://www.transfermarkt.com/ken-sema/profil/spieler/252345
157,William,Troost-Ekong,ng,Udinese,Dc,,,https://www.transfermarkt.com/william-troost-ekong/profil/spieler/192875
,,Nicolas,br,Udinese,Por,,,https://www.transfermarkt.com/nicolas/profil/spieler/99523
,Samuele,Perisan,it,Udinese,Por,,,https://www.transfermarkt.com/samuele-perisan/profil/spieler/301240
,Sebastian,Prodl,at,Udinese,Dc,,,https://www.transfermarkt.com/sebastian-prodl/profil/spieler/37981
,Sebastien,De Maio,fr,Udinese,Dc,,,https://www.transfermarkt.com/sebastien-de-maio/profil/spieler/56830
,Marvin,Zeegelaar,nl,Udinese,Ds,E,,https://www.transfermarkt.com/marvin-zeegelaar/profil/spieler/92899
,Hidde,ter Avest,nl,Udinese,Dd,E,,https://www.transfermarkt.com/hidde-ter-avest/profil/spieler/258519
,,Walace,br,Udinese,M,,,https://www.transfermarkt.com/walace/profil/spieler/323954
,Mato,Jajalo,ba,Udinese,M,C,,https://www.transfermarkt.com/mato-jajalo/profil/spieler/47513
,Lukasz,Teodorczyk,pl,Udinese,Pc,,,https://www.transfermarkt.com/lukasz-teodorczyk/profil/spieler/157849
138,Sofyan,Amrabat,ma,Verona,E,M,,https://www.transfermarkt.com/sofyan-amrabat/profil/spieler/287579
82,Salvatore,Bocchetti,it,Verona,Dc,Ds,,https://www.transfermarkt.com/salvatore-bocchetti/profil/spieler/42678
293,Davide,Faraoni,it,Verona,Dd,E,,https://www.transfermarkt.com/davide-faraoni/profil/spieler/73926
285,Koray,Gunter,de,Verona,Dc,,,https://www.transfermarkt.com/koray-gunter/profil/spieler/115763
292,Marash,Kumbulla,al,Verona,Dc,,,https://www.transfermarkt.com/marash-kumbulla/profil/spieler/371371
194,Darko,Lazovic,rs,Verona,E,W,,https://www.transfermarkt.com/darko-lazovic/profil/spieler/70411
57,Amir,Rrahmani,xk,Verona,Dc,Dd,Ds,https://www.transfermarkt.com/amir-rrahmani/profil/spieler/257732
77,Marco,Silvestri,it,Verona,Por,,,https://www.transfermarkt.com/marco-silvestri/profil/spieler/85528
62,Miguel,Veloso,pt,Verona,M,C,,https://www.transfermarkt.com/miguel-veloso/profil/spieler/43848
287,Valerio,Verre,it,Verona,C,T,,https://www.transfermarkt.com/valerio-verre/profil/spieler/162961
91,Mattia,Zaccagni,it,Verona,C,T,,https://www.transfermarkt.com/mattia-zaccagni/profil/spieler/283735
